segment_name,structure
AU - DWH - 10 - ID - Summit - Content - Family Feud US watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Farm To Fork watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Finding Carter watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Fire Country watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - First Dates Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Five Bedrooms watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Football watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Forensic Investigators watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Formula 1 watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Frasier watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Friends watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - General Hospital watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Ghost Hunters watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Gogglebox watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Gold Wars Down Under watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Good Chef Bad Chef watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Gordon Ramsays Secret Service watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - HYBPA watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Hardcore Pawn watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - House Hunters Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Hunted watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Iain Stirlings Roast The Internet watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Im A Celebrity watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - JAG watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Jamie Oliver Eat Yourself Healthy watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Jamie: Fast and Simple watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Jimmy Carrs Am I The Asshole watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Judge Judy watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Junior MasterChef USA watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Just For Laughs Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Just For Laughs Australia watchers US,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Key and Peele watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Law and Order Special Victims Unit watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Lingo watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Love It Or List It Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - MasterChef watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Matildas watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Matlock watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Merlin watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Millionaire Hot Seat watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - MotoGP watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Murdertown watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - NCIS watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Neighbours watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Neighbours watchers US,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Numb3rs watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - One Born Every Minute watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Prisoner watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Project Runway watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Race Across The World watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Racing watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Ready Steady Cook watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Rematch watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Ridiculousness watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - River watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Rookie Blue watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Sam Pang Tonight watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Selling Houses Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Shark Tank watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Socceroos watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - South Park watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - SpongeBob SquarePants watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Sunday Hoops watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Survivor watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - TBATB watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - TEST The Good Doctor watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Talkin Bout Your Generation watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Taskmasters watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Thank God Youre Here watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Amazing Race watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Big Bang Theory watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Bridge US watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Brokenwood Mysteries watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Charlotte Show watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Cheap Seats watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Claudia Winkleman Show watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Cuckoo watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Dog House watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Ex Wife watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Finish Line watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Gilded Age watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Good Doctor watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Graham Norton Show Watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Graham Norton Show watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Inspired Unemployed The List watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Island With Bear Grylls watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Last Cowboy watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Late Show with Stephen Colbert watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Living Room watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Masked Singer watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Middle watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Neighborhood watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Office Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Project watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Real CSI Miami watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Shield watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Simple Life watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Traitors Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Traitors India watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Traitors UK watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Traitors US watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - The Weekly Kick-Off watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Top Gear Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Tracker watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Tyatr Fast Tracked watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Wheel Of Fortune Australia watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Wicked Tuna watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Content - Would I Lie to You watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Adventure watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Adventure watchers US,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Comedy watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Comedy watchers US,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Crime watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Documentary watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Drama watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Food watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Kids watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Lifestyle watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Light Entertainment watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Light Entertainment watchers US,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - News watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Reality watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Reality watchers US,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Romance watchers APAC,AU-DWH-Summit
AU - DWH - 10 - ID - Summit - Genre - Sports watchers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Peak - Custom - Mandarin Speaking APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Auto - Motor Vehicles APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Cultural - Birthplace Elsewhere APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Cultural - Indigenous APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Education - Tertiary Education APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Financial - High Family Income APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Health - Health Conditions APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Lifestage - Families APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Clerical and administrative workers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Community and personal service workers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Construction workers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Education Occupation APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Employed APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Health Occupation APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - IT Occupation APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Labourers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Machinery operators and drivers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Management and Commerce Occupation APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Managers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Miners APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Professionals APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Sales workers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Society and Culture Occupation APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Technicians and Trades Workers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Profession - Volunteers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Property - High Mortgage Repayment APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Property - Home Movers APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Property - Own Property Outright APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Property - Own Property with Mortgage APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Property - Renters APAC,AU-DWH-Summit
AU - DWH - ABS - Geo - Summit - Travel - Car Commuters APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Baby APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Bakehouse APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Beverages APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Cereal APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Chilled Desserts APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Chilled Spreads APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Cleaning Goods APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Cleaning Goods deactivated at 2026-03-26 03:51:19 UTC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Cleaning Goods deactivated at 2026-03-26 03:54:23 UTC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Convenience Meals APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Dairy Milk APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Dental Health APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Frozen Desserts APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Hair Care APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Health Foods APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Impulse APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - International Foods APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Laundry APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Medicinal Products APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Mens Deos and Grooming APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Pantry APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Pet Food APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Pet Food test deactivated at 2026-03-26 03:09:18 UTC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Pet Food test2 deactivated at 2026-03-26 03:20:35 UTC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Plant Dairy Milk APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Skin Care APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Sun Care APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Vitamins APAC,AU-DWH-Summit
AU - DWH - Circana - Geo - Peak - FMCG - Womens Deo and Grooming APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Auto - Automotive Fuel and Gas APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Auto - Automotive New and Pre Owned Vehicle Sales APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Business - Accounting and Legal Services APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Business - Cleaning and Exterminating Services APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Business - Courier Messenger Delivery Services APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Business - Dry Cleaning Laundry Services and Tailoring APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Business - Office Supplies APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Custom - Android Purchasers APAC deactivated at 2026-04-29 18:42:00 UTC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Custom - Android Purchasers APAC deactivated at 2026-04-30 03:29:06 UTC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Custom - Android Purchasers New APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Education - College or University Education APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Entertainment - Concert or Theatre Tickets APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Entertainment - Professional Sports Games and Arena Amenities APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Entertainment - Theme and Amusement Parks APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - FMCG - Grocery Stores APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Food - Eating Places APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Food - Quick Serve Restaurants APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Health - Drug Stores Chains APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Insurance - General Insurance Buyers APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Cameras Photography Supplies and Printing Services APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Childrens Apparel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Consumer Electronics Online Shopper APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Consumer Electronics Store Shopper APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Department Store Shopper APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Department Stores Online Shopper APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Discount and Outlet Stores APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Family Apparel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - High End Retail Establishments APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Home Furniture and Furnishing APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Home Improvement APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Luxury Department Stores APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Luxury Mens Clothing and Apparel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Luxury Retail APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Luxury Womens Clothing and Apparel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Mens Clothing and Apparel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Mens Clothing and Apparel In Store APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Mens Clothing and Apparel Online APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Online Shopper APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Pet Care or Veterinary Services APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Sporting Goods APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Ultra Luxury Stores and Services APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Womens Clothing and Apparel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Womens Clothing and Apparel In Store APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Retail - Womens Clothing and Apparel Online APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Tech - Cable TV and Internet APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Tech - Cellular / Wireless Devices APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Tech - Computer and Software Sales APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Travel - Accommodations APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Travel - Airline Travelers APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Travel - Car Rental APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Travel - Cruise Travel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Travel - Domestic Air Travel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Travel - International Air Travel APAC,AU-DWH-Summit
AU - DWH - Mastercard - Geo - Peak - Travel - Travel Agency and Tour Operators APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - 1883 Watchers deactivated at 2026-05-21 01:20:21 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - 1883 watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - 1883 watchers APAC deactivated at 2026-04-27 16:58:46 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - 1923 Watchers deactivated at 2026-04-28 01:50:11 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - 1923 watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - 1923 watchers APAC deactivated at 2026-04-28 03:45:31 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - A League watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Aussie Shore Watchers deactivated at 2026-05-21 01:24:16 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Aussie Shore watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Blue Bloods Watchers deactivated at 2026-04-28 01:51:30 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Blue Bloods watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Boston Blue Watchers deactivated at 2026-05-21 01:24:17 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Boston Blue watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - CIA Watchers deactivated at 2026-04-28 03:39:14 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - CIA watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - CIA watchers APAC deactivated at 2026-04-28 03:39:05 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - CSI Watchers deactivated at 2026-04-28 01:51:18 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - CSI watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - CSI watchers APAC deactivated at 2026-04-28 01:46:20 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Celebrity Ex on the Beach watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Charmed watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Charmed watchers APAC deactivated at 2026-04-28 01:46:37 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Charmed watchers deactivated at 2026-04-27 17:00:12 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Criminal Minds Watchers deactivated at 2026-05-21 06:34:03 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Criminal Minds watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Criminal Minds watchers APAC deactivated at 2026-04-28 04:10:31 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Dexter Watchers deactivated at 2026-04-28 01:01:27 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Dexter watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Dutton Ranch watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Elsbeth Watchers deactivated at 2026-05-21 01:24:19 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Elsbeth watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Elsbeth watchers APAC deactivated at 2026-04-28 04:11:38 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI International watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI Most Wanted watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI Watchers deactivated at 2026-05-21 01:24:20 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI watchers APAC deactivated at 2026-04-28 04:14:50 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI: International Watchers APAC deactivated at 2026-04-28 04:32:47 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI: International Watchers deactivated at 2026-04-28 04:37:48 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI: International watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI: Most Wanted Watchers APAC deactivated at 2026-04-28 04:35:42 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI: Most Wanted Watchers deactivated at 2026-04-27 15:12:39 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - FBI: Most Wanted watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Fire Country Watchers deactivated at 2026-05-21 01:24:22 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Fire Country watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Frasier Watchers deactivated at 2026-04-27 17:02:57 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Frasier watchers APAC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Frasier watchers APAC deactivated at 2026-04-28 00:49:44 UTC,AU-DWH-Summit
AU - DWH - PP - ID - Summit - Content - Geordie Shore Watchers deactivated at 2026-05-21 01:24:23 UTC,AU-DWH-Summit
